time,CDA,CU,D66,DPK,GL,PVDA,PVDD,PVV,SGP,SP,VVD
1392462225,700,5748,4848,1541,8861,0,2157,733,449,5748,10015
1392462233,700,5748,4848,1541,8861,0,2157,733,449,5748,10015
1392462236,700,5748,4848,1541,8861,0,2157,733,449,5748,10015
1392462238,700,5748,4849,1541,8861,0,2157,733,449,5748,10015
1392462277,700,5748,4851,1541,8861,0,2157,733,449,5748,10015
1392462285,700,5748,4852,1541,8861,0,2157,733,449,5748,10015
1392462458,700,5748,4860,1541,8861,0,2157,733,449,5748,10015
1392462521,700,5748,4860,1541,8861,0,2157,733,449,5748,10015
1392462580,700,5748,4863,1541,8861,0,2157,733,449,5748,10015
1392462638,700,5748,4864,1541,8861,0,2157,733,449,5748,10015
1392462750,700,5748,4868,1541,8861,0,2157,733,449,5748,10015
1392462999,700,5748,4880,1541,8861,0,2157,733,449,5748,10015
1392463083,700,5748,4885,1541,8861,0,2157,733,449,5748,10015
1392463643,700,5748,4896,1541,8861,0,2157,733,449,5748,10015
1392464075,700,5748,4914,1541,8861,0,2157,733,449,5748,10015
1392464714,700,5748,4914,1541,8861,0,2157,733,449,5748,10015
1392464724,700,5748,4914,1541,8861,0,2157,733,449,5748,10015
1392464788,700,5748,4914,1541,8861,0,2157,733,449,5748,10015
1392464792,700,5748,4914,1541,8861,0,2157,733,449,5748,10015
1392468785,700,5748,4914,1541,8861,0,2157,733,449,5748,10015
1392468789,700,5748,4914,1541,8861,0,2157,733,449,5748,10015
1392470682,700,5748,4914,1541,8861,0,2157,733,449,5748,10015
1392472016,700,5748,4945,1541,8861,0,2157,733,449,5748,10015
1392472635,700,5748,4964,1541,8861,0,2157,733,449,5748,10015
1392472889,700,5748,4975,1541,8861,0,2157,733,449,5748,10015
1392473203,700,5748,4991,1541,8861,0,2157,733,449,5748,10015
1392473521,700,5748,5007,1541,8861,0,2157,733,449,5748,10015
1392473820,700,5748,5019,1541,8861,0,2157,733,449,5748,10015
1392474260,700,5748,5037,1541,8861,0,2157,733,449,5748,10015
1392474360,700,5748,5040,1541,8861,0,2157,733,449,5748,10015
1392474646,700,5748,5052,1541,8861,0,2157,733,449,5748,10015
1392474957,700,5748,5069,1541,8861,0,2157,733,449,5748,10015
1392475463,700,5748,5090,1541,8861,0,2157,733,449,5748,10015
1392475620,700,5748,5099,1541,8861,0,2157,733,449,5748,10015
1392476057,700,5748,5120,1541,8861,0,2157,733,449,5748,10015
1392476232,700,5748,5129,1541,8861,0,2157,733,449,5748,10015
1392476680,700,5748,5153,1541,8861,0,2157,733,449,5748,10015
1392477126,700,5748,5167,1541,8861,0,2157,733,449,5748,10015
1392477337,700,5748,5176,1541,8861,0,2157,733,449,5748,10015
1392477495,700,5748,5183,1541,8861,0,2157,733,449,5748,10015
1392477554,700,5748,5186,1541,8861,0,2157,733,449,5748,10015
1392477721,700,5748,5194,1541,8861,0,2157,733,449,5748,10015
1392478020,700,5748,5212,1541,8861,0,2157,733,449,5748,10015
1392478346,700,5748,5229,1541,8861,0,2157,733,449,5748,10015
1392478562,700,5748,5245,1541,8861,0,2157,733,449,5748,10015
1392478813,700,5748,5253,1541,8861,0,2157,733,449,5748,10015
1392479104,700,5748,5266,1541,8861,0,2157,733,449,5748,10015
1392479251,700,5748,5276,1541,8861,0,2157,733,449,5748,10015
1392479419,700,5748,5284,1541,8861,0,2157,733,449,5748,10015
1392479836,700,5748,5284,1541,8861,0,2157,733,449,5748,10015
1392479846,700,5748,5284,1541,8861,0,2157,733,449,5748,10015
1392538554,700,5748,5284,1541,8861,9,2157,733,449,5748,10015
1392538811,700,5748,5284,1541,8861,20,2157,733,449,5748,10015
1392539150,700,5748,5284,1541,8861,32,2157,733,449,5748,10015
1392539320,700,5748,5284,1541,8861,38,2157,733,449,5748,10015
1392539719,700,5748,5284,1541,8861,54,2157,733,449,5748,10015
1392540320,700,5748,5284,1541,8861,79,2157,733,449,5748,10015
1392540568,700,5748,5284,1541,8861,89,2157,733,449,5748,10015
1392540800,700,5748,5284,1541,8861,97,2157,733,449,5748,10015
1392541178,700,5748,5284,1541,8861,107,2157,733,449,5748,10015
1392542158,700,5748,5284,1541,8861,138,2157,733,449,5748,10015
1392542690,700,5748,5284,1541,8861,150,2157,733,449,5748,10015
1392543288,700,5748,5284,1541,8861,168,2157,733,449,5748,10015
1392543435,700,5748,5284,1541,8861,177,2157,733,449,5748,10015
1392544062,700,5748,5284,1541,8861,188,2157,733,449,5748,10015
1392544300,700,5748,5284,1541,8861,195,2157,733,449,5748,10015
1392544742,700,5748,5284,1541,8861,209,2157,733,449,5748,10015
1392544934,700,5748,5284,1541,8861,215,2157,733,449,5748,10015
1392545293,700,5748,5284,1541,8861,223,2157,733,449,5748,10015
1392545572,700,5748,5284,1541,8861,232,2157,733,449,5748,10015
1392546021,700,5748,5284,1541,8861,251,2157,733,449,5748,10015
1392546595,700,5748,5284,1541,8861,273,2157,733,449,5748,10015
1392547376,700,5748,5284,1541,8861,303,2157,733,449,5748,10015
1392547641,700,5748,5284,1541,8861,321,2157,733,449,5748,10015
1392547942,700,5748,5284,1541,8861,337,2157,733,449,5748,10015
1392548111,700,5748,5284,1541,8861,348,2157,733,449,5748,10015
1392548414,700,5748,5284,1541,8861,361,2157,733,449,5748,10015
1392548534,700,5748,5284,1541,8861,370,2157,733,449,5748,10015
1392548734,700,5748,5284,1541,8861,382,2157,733,449,5748,10015
1392549032,700,5748,5284,1541,8861,400,2157,733,449,5748,10015
1392549207,700,5748,5284,1541,8861,412,2157,733,449,5748,10015
1392549357,700,5748,5284,1541,8861,422,2157,733,449,5748,10015
1392549642,700,5748,5284,1541,8861,443,2157,733,449,5748,10015
1392549713,700,5748,5284,1541,8861,448,2157,733,449,5748,10015
1392549820,700,5748,5284,1541,8861,457,2157,733,449,5748,10015
1392549987,700,5748,5284,1541,8861,467,2157,733,449,5748,10015
1392550329,700,5748,5284,1541,8861,492,2157,733,449,5748,10015
1392550411,700,5748,5284,1541,8861,496,2157,733,449,5748,10015
1392550440,700,5748,5284,1541,8861,499,2157,733,449,5748,10015
1392551529,700,5748,5284,1541,8861,500,2157,733,449,5748,10015
1392551540,700,5748,5284,1541,8861,500,2157,733,449,5748,10015
1392551543,700,5748,5284,1541,8861,500,2157,733,449,5748,10015
1392552191,700,5748,5284,1541,8861,500,2157,733,449,5748,10015
1392565652,700,5748,5284,1541,8861,591,2157,733,449,5748,10015
1392565663,700,5748,5284,1541,8861,592,2157,733,449,5748,10015
1392566485,700,5748,5284,1541,8861,614,2157,733,449,5748,10015
1392566887,700,5748,5284,1541,8861,622,2157,733,449,5748,10015
1392567366,700,5748,5284,1541,8861,642,2157,733,449,5748,10015
1392567531,700,5748,5284,1541,8861,649,2157,733,449,5748,10015
1392567728,700,5748,5284,1541,8861,655,2157,733,449,5748,10015
1392567864,700,5748,5284,1541,8861,660,2157,733,449,5748,10015
1392568037,700,5748,5284,1541,8861,670,2157,733,449,5748,10015
1392568263,700,5748,5284,1541,8861,682,2157,733,449,5748,10015
1392568725,700,5748,5284,1541,8861,703,2157,733,449,5748,10015
1392568775,700,5748,5284,1541,8861,705,2157,733,449,5748,10015
1392568992,700,5748,5284,1541,8861,718,2157,733,449,5748,10015
1392635926,700,5748,5284,1643,8861,718,2157,733,449,5748,10015
1392641199,700,5748,5284,1670,8861,718,2157,733,449,5748,10015
1392653705,700,5748,5284,1670,8861,718,2157,733,449,5748,10015
1392653713,700,5748,5284,1670,8861,718,2157,733,449,5748,10015
1392653717,700,5748,5284,1670,8861,718,2157,733,449,5748,10015
1392653718,700,5748,5284,1670,8861,718,2157,733,449,5748,10015
1392653721,700,5748,5284,1670,8861,718,2157,733,449,5748,10015
1392653735,700,5748,5284,1670,8861,718,2157,733,449,5748,10015
1392653773,700,5748,5284,1670,8861,718,2157,733,449,5748,10015
1392653776,700,5748,5284,1670,8861,718,2157,733,449,5748,10015
1392654935,700,5748,5284,1670,8861,725,2157,733,449,5748,10015
1392654957,700,5748,5284,1670,8861,726,2157,733,449,5748,10015
1392655026,700,5748,5284,1670,8861,732,2157,733,449,5748,10015
1392655862,700,5748,5284,1670,8861,753,2157,733,449,5748,10015
1392656312,700,5748,5284,1670,8861,771,2157,733,449,5748,10015
1392656318,700,5748,5284,1670,8861,772,2157,733,449,5748,10015
1392656393,700,5748,5284,1670,8861,773,2157,733,449,5748,10015
1392656609,700,5748,5284,1670,8861,783,2157,733,449,5748,10015
1392656828,700,5748,5284,1670,8861,794,2157,733,449,5748,10015
1392657022,700,5748,5284,1670,8861,803,2157,733,449,5748,10015
1392659992,700,5748,5284,1670,8861,817,2157,733,449,5748,10015
1392660201,700,5748,5284,1670,8861,826,2157,733,449,5748,10015
1392660736,700,5748,5284,1670,8861,843,2157,733,449,5748,10015
1392661090,700,5748,5284,1670,8861,856,2157,733,449,5748,10015
1392661522,700,5748,5284,1670,8861,870,2157,733,449,5748,10015
1392661964,700,5748,5284,1670,8861,877,2157,733,449,5748,10015
1392662045,700,5748,5284,1670,8861,879,2157,733,449,5748,10015
1392662549,700,5748,5284,1670,8861,897,2157,733,449,5748,10015
1392662674,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392668305,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392668316,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392668726,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392668732,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392668734,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392668737,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392668739,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392671979,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392673194,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392714002,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392717602,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392718162,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392718166,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392721202,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392724802,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392728402,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392729869,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392732006,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392732663,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392735602,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392739202,700,5748,5284,1670,8861,903,2157,733,449,5748,10015
1392741278,700,5748,5284,1670,8861,904,2157,733,449,5748,10015
1392741574,700,5748,5284,1670,8861,917,2157,733,449,5748,10015
1392741842,700,5748,5284,1670,8861,929,2157,733,449,5748,10015
1392742455,700,5748,5284,1670,8861,956,2157,733,449,5748,10015
1392742741,700,5748,5284,1670,8861,970,2157,733,449,5748,10015
1392742802,700,5748,5284,1670,8861,972,2157,733,449,5748,10015
1392742982,700,5748,5284,1670,8861,978,2157,733,449,5748,10015
1392746402,700,5748,5284,1670,8861,978,2157,733,449,5748,10015
1392748849,700,5748,5284,1670,8861,1007,2157,733,449,5748,10015
1392749417,700,5748,5284,1670,8861,1024,2157,733,449,5748,10015
1392750003,700,5748,5284,1670,8861,1043,2157,733,449,5748,10015
1392750019,700,5748,5284,1670,8861,1044,2157,733,449,5748,10015
1392750597,700,5748,5284,1670,8861,1070,2157,733,449,5748,10015
1392750711,700,5748,5284,1670,8861,1072,2157,733,449,5748,10015
1392751184,700,5748,5284,1670,8861,1092,2157,733,449,5748,10015
1392751515,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392753602,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392755863,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392755876,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392755880,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392756012,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392756897,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392756913,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392757202,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392760802,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392761784,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392764402,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392768002,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392771602,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392775202,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392778802,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392782402,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392786002,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392789602,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392793202,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392796802,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392800402,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392804002,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392807602,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392811208,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392814802,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392814928,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392817970,700,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392818402,707,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392819897,755,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392821150,798,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392822002,800,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392824088,863,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392825196,897,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392825602,913,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392825613,914,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392826386,914,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392826395,914,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392826397,914,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392826399,914,5748,5284,1670,8861,1114,2157,733,449,5748,10015
1392827476,914,5748,5284,1670,8861,1115,2157,733,449,5748,10015
1392827933,914,5748,5284,1670,8861,1126,2157,733,449,5748,10015
1392828317,914,5748,5284,1670,8861,1146,2157,733,449,5748,10015
1392828613,914,5748,5284,1670,8861,1163,2157,733,449,5748,10015
1392828909,914,5748,5284,1670,8861,1176,2157,733,449,5748,10015
1392829193,914,5748,5284,1670,8861,1194,2157,733,449,5748,10015
1392829202,914,5748,5284,1670,8861,1194,2157,733,449,5748,10015
1392829437,914,5748,5284,1670,8861,1208,2157,733,449,5748,10015
1392829575,914,5748,5284,1670,8861,1214,2157,733,449,5748,10015
1392830090,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392832801,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392833200,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392834109,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392835209,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392835213,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392835216,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392835218,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392835220,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392835222,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392835224,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392835226,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392835239,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392835243,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392835298,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392835300,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392835580,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392835582,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392835584,914,5748,5284,1670,8861,1237,2157,733,449,5748,10015
1392836402,914,5748,5284,1670,8861,1257,2157,733,449,5748,10015
1392836421,914,5748,5284,1670,8861,1258,2157,733,449,5748,10015
1392836819,914,5748,5284,1670,8861,1273,2157,733,449,5748,10015
1392837636,914,5748,5284,1670,8861,1302,2157,733,449,5748,10015
1392837938,914,5748,5284,1670,8861,1312,2157,733,449,5748,10015
1392838229,914,5748,5284,1670,8861,1324,2157,733,449,5748,10015
1392838424,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392840002,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392843602,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392847202,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392850802,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392851352,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392854401,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392858002,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392861602,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392865202,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392868802,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392872403,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392876002,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392879603,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392883202,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392886802,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392890402,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392894002,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392895015,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392896668,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392896858,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392896901,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392897602,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392901202,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392903096,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392904802,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392908402,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392912002,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392915602,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392919202,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392922801,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392926402,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392930002,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392933602,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392936593,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392937202,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392940802,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392944402,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392948002,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392951602,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392955203,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392958802,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392962402,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392966002,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392969602,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392973202,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392974177,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392975036,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392975779,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392976491,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392976803,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392980402,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392984001,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392987602,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392991202,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392994802,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392995767,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392997384,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392997527,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1392998402,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1393001158,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1393064495,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1393070718,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1393077823,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1393091828,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1393104923,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1393151867,914,5748,5284,1670,8861,1336,2157,733,449,5748,10015
1393160253,914,5748,5284,1670,8861,1372,2157,733,449,5748,10015
1393161251,914,5748,5284,1670,8861,1412,2157,733,449,5748,10015
1393161505,914,5748,5284,1670,8861,1417,2157,733,449,5748,10015
1393161655,914,5748,5284,1670,8861,1421,2157,733,449,5748,10015
1393161897,914,5748,5284,1670,8861,1433,2157,733,449,5748,10015
1393161940,914,5748,5284,1670,8861,1435,2157,733,449,5748,10015
1393162249,914,5748,5284,1670,8861,1446,2157,733,449,5748,10015
1393162889,914,5748,5284,1670,8861,1479,2157,733,449,5748,10015
1393163357,914,5748,5284,1670,8861,1497,2157,733,449,5748,10015
1393163676,914,5748,5284,1670,8861,1509,2157,733,449,5748,10015
1393163929,914,5748,5284,1670,8861,1519,2157,733,449,5748,10015
1393240813,914,5748,5284,1670,8861,1524,2157,733,449,5748,10015
1393260404,914,5748,5284,1670,8861,1524,2157,733,449,5748,10015
1393261238,914,5748,5284,1670,8861,1554,2157,733,449,5748,10015
1393261307,914,5748,5284,1670,8861,1557,2157,733,449,5748,10015
1393261645,914,5748,5284,1670,8861,1571,2157,733,449,5748,10015
1393262478,914,5748,5284,1670,8861,1610,2157,733,449,5748,10015
1393262901,914,5748,5284,1670,8861,1626,2157,733,449,5748,10015
1393262977,914,5748,5284,1670,8861,1631,2157,733,449,5748,10015
1393269200,914,5748,5284,1670,8861,1678,2157,733,449,5748,10015
1393269416,914,5748,5284,1670,8861,1692,2157,733,449,5748,10015
1393269910,914,5748,5284,1670,8861,1719,2157,733,449,5748,10015
1393270051,914,5748,5284,1670,8861,1728,2157,733,449,5748,10015
1393270724,914,5748,5284,1670,8861,1767,2157,733,449,5748,10015
1393314488,914,5748,5284,1670,8861,1767,2157,733,449,5748,10015
1393328368,914,5748,5284,1670,8861,1767,2157,733,449,5748,10015
1393328372,914,5748,5284,1670,8861,1767,2157,733,449,5748,10015
1393328375,914,5748,5284,1670,8861,1767,2157,733,449,5748,10015
1393331036,914,5748,5284,1670,8861,1767,2157,733,449,5748,10015
1393331038,914,5748,5284,1670,8861,1767,2157,733,449,5748,10015
1393333202,914,5748,5284,1670,8861,1767,2157,733,449,5748,10015
1393336803,914,5748,5284,1670,8861,1767,2157,733,449,5748,10015
1393340402,914,5748,5284,1670,8861,1767,2157,733,449,5748,10015
1393344002,914,5748,5284,1670,8861,1767,2157,733,449,5748,10015
1393345656,914,5748,5284,1670,8861,1767,2157,733,449,5748,10015
1393347602,914,5748,5284,1670,8861,1818,2157,733,449,5748,10015
1393351202,914,5748,5284,1670,8861,1818,2157,733,449,5748,10015
1393354801,914,5748,5284,1670,8861,1832,2157,733,449,5748,10015
1393357615,914,5748,5284,1670,8861,1866,2157,733,449,5748,10015
1393357889,914,5748,5284,1670,8861,1868,2157,733,449,5748,10015
1393358279,914,5748,5284,1670,8861,1889,2157,733,449,5748,10015
1393358402,914,5748,5284,1670,8861,1897,2157,733,449,5748,10015
1393362002,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393363761,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393365602,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393369202,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393372802,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393376402,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393380002,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393383603,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393387203,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393390803,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393394402,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393398002,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393401602,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393405201,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393407300,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393408802,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393412403,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393415142,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393416001,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393416616,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393416619,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393416621,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393419602,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393420374,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393423202,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393426802,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393430403,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393431114,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393431119,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393431123,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393432662,914,5748,5284,1670,8861,1908,2157,733,449,5748,10015
1393434003,914,5748,5284,1670,8861,1954,2157,733,449,5748,10015
1393435528,914,5748,5284,1670,8861,2016,2157,733,449,5748,10015
1393437603,914,5748,5284,1670,8861,2035,2157,733,449,5748,10015
1393441202,914,5748,5284,1670,8861,2060,2157,733,449,5748,10015
1393441260,914,5748,5284,1670,8861,2062,2157,733,449,5748,10015
1393443020,914,5748,5284,1670,8861,2119,2157,733,449,5748,10015
1393443659,914,5748,5284,1670,8861,2140,2157,733,449,5748,10015
1393444119,914,5748,5284,1670,8861,2156,2157,733,449,5748,10015
1393444802,914,5748,5284,1670,8861,2156,2157,733,449,5748,10015
1393448402,914,5748,5284,1670,8861,2156,2157,733,449,5748,10015
1393452003,914,5748,5284,1670,8861,2156,2157,733,449,5748,10015
1393455602,914,5748,5284,1670,8861,2156,2157,733,449,5748,10015
1393459202,914,5748,5284,1670,8861,2156,2157,733,449,5748,10015
1393462801,914,5748,5284,1670,8861,2156,2157,733,449,5748,10015
1393466402,914,5748,5284,1670,8861,2156,2157,733,449,5748,10015
1393470002,914,5748,5284,1670,8861,2156,2157,733,449,5748,10015
1393473603,914,5748,5284,1670,8861,2156,2157,733,449,5748,10015
1393477202,914,5748,5284,1670,8861,2156,2157,733,449,5748,10015
